OG	Query_species	Target_species	Query_accession	Target_accession	Query_length	Target_length	Alignment_length	Bit_score	Evalue	Normalized_bit_score
OG26178	S. pimp	Tomato	SPI06g03452.1	Solyc06g051750.3.1	396	488	486	738.0	2.39e-270	1.6892283490644147
OG26178	Potato	Tomato	PGSC0003DMP400006311	Solyc02g084740.4.1	301	357	299	545.0	8.55e-198	1.6702820663148978
OG26178	Potato	Tomato	PGSC0003DMP400006310	Solyc02g084740.4.1	495	357	347	647.0	7.570000000000001e-235	1.559697818521348
OG26178	Tomato	S. Pennelli	Solyc03g121510.4.1	Sopen03g040320.2	483	415	413	771.0	6.05e-283	1.7301578986754471
OG26178	S. Pennelli	Wild pepper	Sopen06g017700.1	Capang06g002134	466	312	289	527.0	1.3699999999999999e-188	1.4014182348409816
OG26178	Tomato	Dom. pepper	Solyc02g084740.4.1	Capana02g002751	357	501	355	596.0	1.19e-214	1.425342592126671
OG26178	Tomato	S. pimp	Solyc02g084740.4.1	SPI02g03795.1	357	534	347	687.0	3.2299999999999996e-250	1.605443300915872
OG26178	S. pimp	Wild pepper	SPI06g03452.1	Capang06g002134	396	312	312	548.0	4.16e-198	1.5625485625485624
OG26178	Tomato Cherry	Dom. pepper	SLYcer02g04872.1	Capana02g002751	494	501	501	890.0	0.0	1.7859968322464383
OG26178	Tomato Cherry	Wild pepper	SLYcer03g05374.1	Capang03g000177	485	368	412	648.0	2.69e-235	1.5443523083818915
OG26178	S. pimp	S. Pennelli	SPI03g05412.1	Sopen03g040320.2	485	415	412	827.0	7.56e-305	1.849993789591355
OG26178	Tomato	Potato	Solyc02g084740.4.1	PGSC0003DMP400006311	357	301	299	546.0	7.31e-198	1.6702820663148978
OG26178	Dom. pepper	Potato	Capana06g002277	PGSC0003DMP400041202	319	318	315	550.0	4.5200000000000005e-200	1.7346858303266892
OG26178	Tomato Cherry	S. Pennelli	SLYcer03g05374.1	Sopen03g040320.2	485	415	412	827.0	7.56e-305	1.849993789591355
OG26178	Wild pepper	Tomato Cherry	Capang02g002471	SLYcer02g04872.1	501	494	501	887.0	0.0	1.7859968322464383
OG26178	Wild pepper	Tomato	Capang02g002471	Solyc02g084740.4.1	501	357	355	593.0	1.88e-213	1.425342592126671
OG26178	S. pimp	Potato	SPI06g03452.1	PGSC0003DMP400041203	396	491	490	695.0	3.08e-253	1.5890524388487728
OG26178	Tomato	Wild pepper	Solyc03g121510.4.1	Capang03g000177	483	368	413	592.0	2.8600000000000002e-213	1.417184265010352
OG26178	S. Pennelli	Tomato	Sopen02g029410.1	Solyc02g084740.4.1	494	357	347	675.0	5.639999999999999e-246	1.6306008233252816
OG26178	S. pimp	S. Pennelli	SPI06g03452.1	Sopen06g017700.1	396	466	466	690.0	2.49e-251	1.615343347639485
OG26178	Tomato Cherry	Wild pepper	SLYcer06g03541.1	Capang06g002134	487	312	312	549.0	4.5399999999999994e-197	1.4362758647922917
OG26178	S. Pennelli	Tomato	Sopen06g017700.1	Solyc06g051750.3.1	466	488	465	919.0	0.0	1.9255039400548792
OG26178	Tomato	Dom. pepper	Solyc06g051750.3.1	Capana06g002277	488	319	312	549.0	6.32e-197	1.4189032067423815
OG26178	Tomato	Wild pepper	Solyc02g084740.4.1	Capang02g002471	357	501	355	596.0	1.1399999999999999e-214	1.425342592126671
OG26178	Wild pepper	Tomato	Capang03g000177	Solyc03g121510.4.1	368	483	413	592.0	4.4300000000000006e-213	1.417184265010352
OG26178	Wild pepper	Dom. pepper	Capang03g000177	Capana03g000186	368	383	369	730.0	1.75e-269	1.9434917414008401
OG26178	S. pimp	Wild pepper	SPI03g05412.1	Capang03g000177	485	368	412	648.0	2.69e-235	1.5443523083818915
OG26178	S. pimp	Potato	SPI06g03452.1	PGSC0003DMP400041202	396	318	315	570.0	2.27e-206	1.6171860110539356
OG26178	S. pimp	Dom. pepper	SPI03g05412.1	Capana03g000186	485	383	410	646.0	2.81e-234	1.504166778821566
OG26178	S. Pennelli	Dom. pepper	Sopen06g017700.1	Capana06g002277	466	319	289	527.0	1.83e-188	1.3861046456873007
OG26178	Tomato Cherry	S. pimp	SLYcer02g04872.1	SPI02g03795.1	494	534	494	991.0	0.0	1.929926913220822
OG26178	S. pimp	S. Pennelli	SPI02g03795.1	Sopen02g029410.1	534	494	494	977.0	0.0	1.9027240746637553
OG26178	Wild pepper	Tomato Cherry	Capang03g000177	SLYcer03g05374.1	368	485	412	644.0	1.93e-233	1.5443523083818915
OG26178	Dom. pepper	S. pimp	Capana03g000186	SPI03g05412.1	383	485	410	641.0	4.03e-232	1.504166778821566
OG26178	S. Pennelli	Dom. pepper	Sopen02g029410.1	Capana02g002751	494	501	501	897.0	0.0	1.8020921719314407
OG26178	Tomato Cherry	Tomato	SLYcer02g04872.1	Solyc02g084740.4.1	494	357	347	693.0	3.95e-253	1.6720052393427007
OG26178	S. Pennelli	Tomato	Sopen03g040320.1	Solyc03g121510.4.1	332	483	392	645.0	5.2500000000000005e-235	1.6390874055227118
OG26178	Tomato Cherry	S. pimp	SLYcer06g03541.1	SPI06g03452.1	487	396	486	739.0	1.9399999999999997e-270	1.690781013419617
OG26178	Tomato Cherry	S. Pennelli	SLYcer06g03541.1	Sopen06g017700.1	487	466	465	917.0	0.0	1.927437406914542
OG26178	Wild pepper	Tomato	Capang06g002134	Solyc06g051750.3.1	312	488	312	542.0	1.66e-194	1.4351355611601513
OG26178	Tomato Cherry	S. Pennelli	SLYcer02g04872.1	Sopen02g029410.1	494	494	494	980.0	0.0	1.9817813765182186
OG26178	Tomato	Tomato Cherry	Solyc02g084740.4.1	SLYcer02g04872.1	357	494	347	693.0	3.98e-253	1.6720052393427007
OG26178	S. Pennelli	Tomato Cherry	Sopen03g040320.1	SLYcer03g05374.1	332	485	412	642.0	1.85e-233	1.6272171158862254
OG26178	Potato	Dom. pepper	PGSC0003DMP400041203	Capana06g002277	491	319	315	556.0	1.2899999999999999e-199	1.432573150565987
OG26178	S. pimp	Dom. pepper	SPI02g03795.1	Capana02g002751	534	501	498	887.0	0.0	1.713881226311422
OG26178	S. Pennelli	Tomato Cherry	Sopen03g040320.2	SLYcer03g05374.1	415	485	412	828.0	2.06e-305	1.849993789591355
OG26178	Dom. pepper	S. Pennelli	Capana03g000186	Sopen03g040320.2	383	415	381	588.0	3.52e-212	1.4838906539998113
OG26178	Wild pepper	Potato	Capang02g002471	PGSC0003DMP400006310	501	495	501	881.0	0.0	1.7731325228331216
OG26178	S. Pennelli	Tomato Cherry	Sopen06g017700.1	SLYcer06g03541.1	466	487	465	919.0	0.0	1.927437406914542
OG26178	Dom. pepper	S. Pennelli	Capana02g002751	Sopen02g029410.1	501	494	501	896.0	0.0	1.8020921719314407
OG26178	Wild pepper	Tomato Cherry	Capang06g002134	SLYcer06g03541.1	312	487	312	542.0	2.24e-194	1.4362758647922917
OG26178	Wild pepper	Potato	Capang06g002134	PGSC0003DMP400041202	312	318	315	548.0	1.97e-199	1.751058297048863
OG26178	Tomato Cherry	Wild pepper	SLYcer02g04872.1	Capang02g002471	494	501	501	890.0	0.0	1.7859968322464383
OG26178	Tomato Cherry	S. pimp	SLYcer03g05374.1	SPI03g05412.1	485	485	485	966.0	0.0	1.9927835051546392
OG26178	S. Pennelli	Tomato	Sopen03g040320.2	Solyc03g121510.4.1	415	483	413	774.0	2.91e-284	1.7301578986754471
OG26178	Tomato	S. Pennelli	Solyc02g084740.4.1	Sopen02g029410.1	357	494	347	677.0	2.18e-246	1.6306008233252816
OG26178	Wild pepper	Dom. pepper	Capang02g002471	Capana02g002751	501	501	501	1001.0	0.0	1.998003992015968
OG26178	Potato	Tomato	PGSC0003DMP400004426	Solyc02g084740.4.1	205	357	202	181.0	5.36e-56	0.6949648151943704
OG26178	S. Pennelli	Wild pepper	Sopen02g029410.1	Capang02g002471	494	501	501	897.0	0.0	1.8020921719314407
OG26178	Tomato Cherry	Dom. pepper	SLYcer03g05374.1	Capana03g000186	485	383	410	646.0	2.81e-234	1.504166778821566
OG26178	S. pimp	Tomato	SPI03g05412.1	Solyc03g121510.4.1	485	483	486	915.0	0.0	1.8884420823461612
OG26178	Wild pepper	S. Pennelli	Capang06g002134	Sopen06g017700.1	312	466	289	519.0	3.1300000000000006e-185	1.4014182348409816
OG26178	Dom. pepper	S. pimp	Capana06g002277	SPI06g03452.1	319	396	312	544.0	2.0099999999999999e-196	1.5458028561476838
OG26178	S. pimp	Tomato	SPI02g03795.1	Solyc02g084740.4.1	534	357	347	687.0	4.9699999999999995e-250	1.605443300915872
OG26178	Tomato	Wild pepper	Solyc06g051750.3.1	Capang06g002134	488	312	312	549.0	4.7099999999999997e-197	1.4351355611601513
OG26178	Tomato Cherry	Potato	SLYcer03g05374.1	PGSC0003DMP400006310	485	495	457	469.0	1.03e-162	0.9634280953868583
OG26178	Tomato Cherry	Potato	SLYcer06g03541.1	PGSC0003DMP400041203	487	491	489	919.0	0.0	1.8814304294550368
OG26178	Tomato	Potato	Solyc03g121510.4.1	PGSC0003DMP400006310	483	495	458	434.0	5.48e-149	0.8959407742016438
OG26178	S. Pennelli	Dom. pepper	Sopen03g040320.1	Capana03g000186	332	383	331	465.0	2.3899999999999997e-165	1.2968086444996696
OG26178	S. Pennelli	Tomato Cherry	Sopen02g029410.1	SLYcer02g04872.1	494	494	494	978.0	0.0	1.9817813765182186
OG26178	S. Pennelli	Dom. pepper	Sopen03g040320.2	Capana03g000186	415	383	381	594.0	6.62e-215	1.4838906539998113
OG26178	Potato	Dom. pepper	PGSC0003DMP400041202	Capana06g002277	318	319	315	555.0	3.33e-202	1.7346858303266892
OG26178	Dom. pepper	Potato	Capana02g002751	PGSC0003DMP400006310	501	495	501	881.0	0.0	1.7731325228331216
OG26185	Tomato	S. Pennelli	Solyc05g010400.3.1	Sopen05g006200.1	622	621	621	1056.0	0.0	1.698312285443559
OG26185	Tomato Cherry	S. Pennelli	SLYcer04g00275.1	Sopen04g001960.1	633	620	633	1034.0	0.0	1.6498267339346686
OG26185	Tomato Cherry	Dom. pepper	SLYcer05g00724.1	Capana11g002155	621	627	627	996.0	0.0	1.592970128439236
OG26185	S. Pennelli	Wild pepper	Sopen09g003440.1	Capang09g001805	628	631	628	1117.0	0.0	1.7760265779724833
OG26185	Wild pepper	Potato	Capang11g002069	PGSC0003DMP400013310	592	622	592	952.0	0.0	1.5752395281133222
OG26185	Tomato	S. Pennelli	Solyc05g010400.3.1	Sopen05g006200.2	622	625	625	1050.0	0.0	1.6840514469453376
OG26185	Potato	Tomato Cherry	PGSC0003DMP400005185	SLYcer04g00275.1	534	633	527	833.0	5.93e-303	1.437004100324831
OG26185	Potato	S. Pennelli	PGSC0003DMP400005183	Sopen04g001960.1	553	620	620	955.0	0.0	1.6309207839934667
OG26185	Wild pepper	Potato	Capang11g002069	PGSC0003DMP400013311	592	622	592	952.0	0.0	1.5752395281133222
OG26185	Tomato Cherry	Tomato	SLYcer05g00724.1	Solyc05g010400.3.1	621	622	621	1057.0	0.0	1.7015303084434916
OG26185	Potato	Tomato Cherry	PGSC0003DMP400005184	SLYcer04g00275.1	621	633	633	1016.0	0.0	1.6189527669024888
OG26185	Potato	Tomato Cherry	PGSC0003DMP400005183	SLYcer04g00275.1	553	633	633	946.0	0.0	1.6007616076606417
OG26185	Potato	S. Pennelli	PGSC0003DMP400005184	Sopen04g001960.1	621	620	620	1025.0	0.0	1.6502844008103477
OG26185	Dom. pepper	Potato	Capana05g001412	PGSC0003DMP400005185	343	534	488	494.0	2.67e-174	1.179747982660159
OG26185	Dom. pepper	Potato	Capana05g001412	PGSC0003DMP400005183	343	553	428	513.0	1.8700000000000002e-181	1.2087315939033842
OG26185	Dom. pepper	Potato	Capana09g002302	PGSC0003DMP400022995	612	631	430	766.0	2.26e-275	1.228705084780875
OG26185	Potato	S. Pennelli	PGSC0003DMP400005185	Sopen04g001960.1	534	620	514	829.0	1.9e-301	1.4428929563851636
OG26185	S. pimp	Tomato Cherry	SPI05g00752.1	SLYcer05g00724.1	621	621	621	1057.0	0.0	1.7020933977455717
OG26185	Dom. pepper	Potato	Capana11g002155	PGSC0003DMP400013311	627	622	627	992.0	0.0	1.5940783704364683
OG26185	Dom. pepper	S. Pennelli	Capana09g002302	Sopen09g003440.1	612	628	427	761.0	2.8600000000000003e-273	1.2259897589609092
OG26185	S. pimp	Dom. pepper	SPI05g00752.1	Capana11g002155	621	627	627	996.0	0.0	1.592970128439236
OG26185	Tomato Cherry	Wild pepper	SLYcer05g00724.1	Capang11g002069	621	592	592	958.0	0.0	1.577237563650607
OG26185	Wild pepper	S. Pennelli	Capang09g001805	Sopen09g003440.1	631	628	628	1119.0	0.0	1.7760265779724833
OG26185	Potato	S. pimp	PGSC0003DMP400013311	SPI05g00752.1	622	621	621	1042.0	0.0	1.6733745488813292
OG26185	Potato	Tomato	PGSC0003DMP400013310	Solyc05g010400.3.1	622	622	622	1043.0	0.0	1.6744372990353698
OG26185	Potato	S. pimp	PGSC0003DMP400013310	SPI05g00752.1	622	621	621	1042.0	0.0	1.6733745488813292
OG26185	Potato	Dom. pepper	PGSC0003DMP400013310	Capana11g002155	622	627	627	999.0	0.0	1.5940783704364683
OG26185	Potato	Dom. pepper	PGSC0003DMP400013311	Capana11g002155	622	627	627	999.0	0.0	1.5940783704364683
OG26185	Potato	Tomato	PGSC0003DMP400013311	Solyc05g010400.3.1	622	622	622	1043.0	0.0	1.6744372990353698
OG26185	Potato	S. pimp	PGSC0003DMP400005183	SPI05g00752.1	553	621	620	808.0	4.28e-293	1.3838366631432124
OG26185	Potato	S. pimp	PGSC0003DMP400005183	SPI04g00248.1	553	505	500	762.0	7.58e-277	1.442520545002059
OG26185	Potato	Wild pepper	PGSC0003DMP400013311	Capang11g002069	622	592	592	959.0	0.0	1.5752395281133222
OG26185	Potato	S. pimp	PGSC0003DMP400005184	SPI05g00752.1	621	621	620	871.0	6.84e-317	1.4057971014492754
OG26185	Potato	S. pimp	PGSC0003DMP400005184	SPI04g00248.1	621	505	541	756.0	3.85e-273	1.3556001977009295
OG26185	Potato	Wild pepper	PGSC0003DMP400013310	Capang11g002069	622	592	592	959.0	0.0	1.5752395281133222
OG26185	Potato	Tomato	PGSC0003DMP400022995	Solyc09g008640.1.1	631	629	629	1194.0	0.0	1.8992048354871138
OG26185	Wild pepper	Dom. pepper	Capang11g002069	Capana11g002155	592	627	592	994.0	0.0	1.6321905039010303
OG26185	S. Pennelli	S. pimp	Sopen04g001960.1	SPI04g00248.1	620	505	541	764.0	2.3900000000000002e-276	1.3725646758224208
OG26185	Dom. pepper	Tomato	Capana09g002302	Solyc09g008640.1.1	612	629	427	767.0	7.18e-276	1.234697933227345
OG26185	S. pimp	Potato	SPI05g00752.1	PGSC0003DMP400013310	621	622	621	1038.0	0.0	1.6733745488813292
OG26185	Dom. pepper	Wild pepper	Capana11g002155	Capang11g002069	627	592	592	994.0	0.0	1.6321905039010303
OG26185	Dom. pepper	S. pimp	Capana11g002155	SPI05g00752.1	627	621	627	992.0	0.0	1.592970128439236
OG26185	Wild pepper	Dom. pepper	Capang05g001112	Capana05g001412	637	343	500	553.0	1.37e-195	1.2409733124018838
OG26185	S. Pennelli	S. pimp	Sopen05g006200.2	SPI05g00752.1	625	621	625	1050.0	0.0	1.6846106280193236
OG26185	S. Pennelli	S. pimp	Sopen05g006200.1	SPI05g00752.1	621	621	621	1055.0	0.0	1.6988727858293076
OG26185	Dom. pepper	S. pimp	Capana05g001412	SPI04g00248.1	343	505	324	473.0	2.99e-166	1.1505325751234017
OG26185	S. pimp	Potato	SPI05g00752.1	PGSC0003DMP400013311	621	622	621	1038.0	0.0	1.6733745488813292
OG26185	Potato	S. Pennelli	PGSC0003DMP400022995	Sopen09g003440.1	631	628	628	1221.0	0.0	1.9420228229380117
OG26185	Tomato	Wild pepper	Solyc04g005910.3.1	Capang05g001112	621	637	638	865.0	2.4e-314	1.375421220141717
OG26185	S. Pennelli	Potato	Sopen05g006200.2	PGSC0003DMP400013311	625	622	625	1036.0	0.0	1.663197427652733
OG26185	S. pimp	Tomato	SPI04g00248.1	Solyc04g005910.3.1	505	621	541	769.0	1.0899999999999999e-278	1.3805487795156326
OG26185	Tomato	Dom. pepper	Solyc09g008640.1.1	Capana09g002302	629	612	427	765.0	4.35e-275	1.234697933227345
OG26185	Potato	S. Pennelli	PGSC0003DMP400013311	Sopen05g006200.1	622	621	621	1044.0	0.0	1.6773964304021622
OG26185	Potato	S. Pennelli	PGSC0003DMP400013311	Sopen05g006200.2	622	625	625	1038.0	0.0	1.663197427652733
OG26185	Potato	Wild pepper	PGSC0003DMP400005183	Capang05g001112	553	637	637	853.0	8.9e-311	1.4398883214434752
OG26185	Tomato Cherry	Dom. pepper	SLYcer04g00275.1	Capana11g002155	633	627	615	859.0	7.37e-312	1.3651027612115165
OG26185	Potato	Wild pepper	PGSC0003DMP400005183	Capang11g002069	553	592	591	797.0	2.74e-289	1.3919484018376425
OG26185	Potato	Wild pepper	PGSC0003DMP400005184	Capang05g001112	621	637	638	880.0	0.0	1.3984673021940104
OG26185	S. Pennelli	Tomato	Sopen04g001960.1	Solyc04g005910.3.1	620	621	620	1040.0	0.0	1.6768752272609215
OG26185	Potato	Tomato Cherry	PGSC0003DMP400013310	SLYcer05g00724.1	622	621	621	1042.0	0.0	1.6733745488813292
OG26185	S. Pennelli	Potato	Sopen05g006200.2	PGSC0003DMP400013310	625	622	625	1036.0	0.0	1.663197427652733
OG26185	S. Pennelli	Dom. pepper	Sopen09g003440.1	Capana09g002302	628	612	427	759.0	7.95e-273	1.2259897589609092
OG26185	Potato	Wild pepper	PGSC0003DMP400005185	Capang05g001112	534	637	532	710.0	1.03e-254	1.2211575209167504
OG26185	Wild pepper	Tomato	Capang05g001112	Solyc04g005910.3.1	637	621	638	865.0	3.52e-314	1.375421220141717
OG26185	Potato	Wild pepper	PGSC0003DMP400005185	Capang11g002069	534	592	485	682.0	2.53e-244	1.2136539629517156
OG26185	Wild pepper	Tomato Cherry	Capang11g002069	SLYcer05g00724.1	592	621	592	954.0	0.0	1.577237563650607
OG26185	Potato	Tomato Cherry	PGSC0003DMP400013311	SLYcer05g00724.1	622	621	621	1042.0	0.0	1.6733745488813292
OG26185	S. Pennelli	Dom. pepper	Sopen05g006200.1	Capana11g002155	621	627	627	998.0	0.0	1.5961753307291064
OG26185	Potato	Wild pepper	PGSC0003DMP400022995	Capang09g001805	631	631	631	1127.0	0.0	1.790015847860539
OG26185	Wild pepper	S. pimp	Capang05g001112	SPI05g00752.1	637	621	637	804.0	5e-290	1.2831357738190037
OG26185	S. Pennelli	Dom. pepper	Sopen05g006200.2	Capana11g002155	625	627	631	993.0	0.0	1.5822660287081338
OG26185	S. pimp	Dom. pepper	SPI04g04802.1	Capana11g002155	632	627	367	159.0	1.2e-41	0.25179425837320574
OG26185	S. pimp	S. Pennelli	SPI04g00248.1	Sopen04g001960.1	505	620	541	764.0	2.1600000000000002e-276	1.3725646758224208
OG26185	Potato	Wild pepper	PGSC0003DMP400005184	Capang11g002069	621	592	591	862.0	1.07e-313	1.42047210253732
OG26185	Wild pepper	Dom. pepper	Capang05g001112	Capana11g002155	637	627	642	815.0	1.82e-294	1.2919924686841981
OG26185	S. pimp	Wild pepper	SPI04g04802.1	Capang11g002069	632	592	370	159.0	7.859999999999999e-42	0.25929054054054057
OG26185	S. Pennelli	Potato	Sopen05g006200.1	PGSC0003DMP400013310	621	622	621	1041.0	0.0	1.6773964304021622
OG26185	Tomato	Wild pepper	Solyc04g005910.3.1	Capang11g002069	621	592	591	853.0	2.36e-310	1.4072346803325064
OG26185	S. pimp	S. Pennelli	SPI04g04802.1	Sopen04g001960.1	632	620	384	156.0	3.69e-40	0.25161290322580643
OG26185	S. pimp	Potato	SPI04g04802.1	PGSC0003DMP400005183	632	553	387	152.0	1.82e-39	0.27486437613019893
OG26185	Tomato Cherry	S. pimp	SLYcer05g00724.1	SPI05g00752.1	621	621	621	1057.0	0.0	1.7020933977455717
OG26185	Dom. pepper	S. Pennelli	Capana05g001412	Sopen04g001960.1	343	620	496	484.0	1.16e-168	1.0871155835606132
OG26185	S. Pennelli	Tomato	Sopen05g006200.1	Solyc05g010400.3.1	621	622	621	1055.0	0.0	1.698312285443559
OG26185	Tomato Cherry	S. pimp	SLYcer04g00275.1	SPI04g00248.1	633	505	554	760.0	9.07e-275	1.3527912032909453
OG26185	Tomato Cherry	S. pimp	SLYcer04g00275.1	SPI05g00752.1	633	621	633	855.0	3.74e-310	1.368500583831307
OG26185	S. pimp	Wild pepper	SPI05g00752.1	Capang11g002069	621	592	592	958.0	0.0	1.577237563650607
OG26185	S. pimp	Tomato	SPI05g00752.1	Solyc05g010400.3.1	621	622	621	1057.0	0.0	1.7015303084434916
OG26185	S. Pennelli	Tomato	Sopen05g006200.2	Solyc05g010400.3.1	625	622	625	1050.0	0.0	1.6840514469453376
OG26185	S. Pennelli	Potato	Sopen05g006200.1	PGSC0003DMP400013311	621	622	621	1041.0	0.0	1.6773964304021622
OG26185	Tomato Cherry	S. Pennelli	SLYcer05g00724.1	Sopen05g006200.2	621	625	625	1049.0	0.0	1.6846106280193236
OG26185	Tomato Cherry	S. Pennelli	SLYcer05g00724.1	Sopen05g006200.1	621	621	621	1055.0	0.0	1.6988727858293076
OG26185	Tomato Cherry	Wild pepper	SLYcer04g00275.1	Capang11g002069	633	592	604	842.0	6.76e-306	1.3770254258998336
OG26185	Tomato Cherry	Wild pepper	SLYcer04g00275.1	Capang05g001112	633	637	650	859.0	7.24e-312	1.353559214425836
OG26185	Tomato	Dom. pepper	Solyc04g005910.3.1	Capana11g002155	621	627	602	869.0	3.65e-316	1.3934655479277906
OG26185	Wild pepper	Potato	Capang09g001805	PGSC0003DMP400022995	631	631	631	1132.0	0.0	1.790015847860539
OG26185	Wild pepper	Dom. pepper	Capang09g001805	Capana09g002302	631	612	430	848.0	1.01e-307	1.3639673513356743
OG26185	S. Pennelli	Tomato Cherry	Sopen05g006200.1	SLYcer05g00724.1	621	621	621	1055.0	0.0	1.6988727858293076
OG26185	Potato	S. Pennelli	PGSC0003DMP400013310	Sopen05g006200.1	622	621	621	1044.0	0.0	1.6773964304021622
OG26185	Potato	S. Pennelli	PGSC0003DMP400013310	Sopen05g006200.2	622	625	625	1038.0	0.0	1.663197427652733
OG26185	S. Pennelli	Potato	Sopen09g003440.1	PGSC0003DMP400022995	628	631	628	1224.0	0.0	1.9420228229380117
OG26185	S. Pennelli	Tomato Cherry	Sopen05g006200.2	SLYcer05g00724.1	625	621	625	1050.0	0.0	1.6846106280193236
OG26185	Dom. pepper	Tomato	Capana05g001412	Solyc04g005910.3.1	343	621	496	484.0	5.52e-169	1.0879447707309287
OG26185	S. pimp	S. Pennelli	SPI04g04802.1	Sopen05g006200.2	632	625	370	157.0	1.56e-40	0.2513911392405063
OG26185	Potato	S. pimp	PGSC0003DMP400005185	SPI04g00248.1	534	505	494	666.0	2.6399999999999997e-239	1.2811287870360069
OG26185	Wild pepper	Tomato	Capang11g002069	Solyc05g010400.3.1	592	622	592	954.0	0.0	1.5776918397497175
OG26185	Dom. pepper	Wild pepper	Capana05g001412	Capang05g001112	343	637	500	554.0	1.76e-196	1.2409733124018838
OG26185	Tomato	Potato	Solyc04g005910.3.1	PGSC0003DMP400005184	621	621	621	1022.0	0.0	1.646537842190016
OG26185	Tomato	Potato	Solyc04g005910.3.1	PGSC0003DMP400005183	621	553	621	952.0	0.0	1.6280702827208056
OG26185	Tomato	Potato	Solyc09g008640.1.1	PGSC0003DMP400022995	629	631	629	1199.0	0.0	1.8992048354871138
OG26185	Tomato	Tomato Cherry	Solyc04g005910.3.1	SLYcer04g00275.1	621	633	633	1040.0	0.0	1.6580389373507032
OG26185	Potato	Dom. pepper	PGSC0003DMP400005185	Capana11g002155	534	627	496	699.0	2.6799999999999996e-250	1.2119106499650556
OG26185	S. Pennelli	Potato	Sopen04g001960.1	PGSC0003DMP400005184	620	621	620	1023.0	0.0	1.6502844008103477
OG26185	S. pimp	Wild pepper	SPI04g00248.1	Capang11g002069	505	592	535	644.0	1.28e-229	1.1835228793149586
OG26185	Wild pepper	Tomato Cherry	Capang05g001112	SLYcer04g00275.1	637	633	650	860.0	7.24e-312	1.353559214425836
OG26185	S. Pennelli	Potato	Sopen04g001960.1	PGSC0003DMP400005183	620	553	620	952.0	0.0	1.6309207839934667
OG26185	S. pimp	S. Pennelli	SPI04g04802.1	Sopen05g006200.1	632	621	370	157.0	1.49e-40	0.2522001569538719
OG26185	Tomato	S. pimp	Solyc04g005910.3.1	SPI04g00248.1	621	505	541	769.0	1.3e-278	1.3805487795156326
OG26185	Tomato	S. pimp	Solyc04g005910.3.1	SPI05g00752.1	621	621	620	863.0	1.52e-313	1.393719806763285
OG26185	Potato	Dom. pepper	PGSC0003DMP400005183	Capana11g002155	553	627	602	813.0	2.94e-295	1.3834067331735553
OG26185	Dom. pepper	Tomato Cherry	Capana11g002155	SLYcer05g00724.1	627	621	627	992.0	0.0	1.592970128439236
OG26185	Dom. pepper	Potato	Capana11g002155	PGSC0003DMP400013310	627	622	627	992.0	0.0	1.5940783704364683
OG26185	Dom. pepper	Tomato Cherry	Capana05g001412	SLYcer04g00275.1	343	633	491	483.0	1.6e-168	1.079767316540699
OG26185	Tomato	Tomato Cherry	Solyc05g010400.3.1	SLYcer05g00724.1	622	621	621	1058.0	0.0	1.7015303084434916
OG26185	Potato	Dom. pepper	PGSC0003DMP400005184	Capana11g002155	621	627	602	878.0	9.44e-320	1.4070838052531416
OG26185	Wild pepper	S. Pennelli	Capang05g001112	Sopen04g001960.1	637	620	638	869.0	1.11e-315	1.3829100622879424
OG26185	S. pimp	Tomato Cherry	SPI04g00248.1	SLYcer04g00275.1	505	633	554	760.0	1.04e-274	1.3527912032909453
OG26185	Wild pepper	S. pimp	Capang11g002069	SPI05g00752.1	592	621	592	954.0	0.0	1.577237563650607
OG26185	S. Pennelli	S. pimp	Sopen04g001960.1	SPI05g00752.1	620	621	620	867.0	2.18e-315	1.4029063425276609
OG26185	S. Pennelli	Dom. pepper	Sopen04g001960.1	Capana11g002155	620	627	602	872.0	4.3e-317	1.4002135103153779
OG26185	S. Pennelli	Wild pepper	Sopen05g006200.2	Capang11g002069	625	592	592	959.0	0.0	1.573166216216216
OG26185	S. Pennelli	Wild pepper	Sopen05g006200.1	Capang11g002069	621	592	592	958.0	0.0	1.577237563650607
